run,language,occupation,prompt_variant,english_input,prompt_text,translated_output,gender_label,gender_meaning,reason,temperature,seed,model
14,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.","Chirurg (male) or Chirurgin (female) in German. However, when referring to a medical professional without specifying gender, ""Chirurg"" can be used.",N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12358,mistral:7b
15,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.","Chirurg (male) or Chirurgin (female) in German. If you want to keep it gender-neutral, you can use Chirurg/in.",N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12359,mistral:7b
16,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.","Chirurg (male) or Chirurge (female) in German. However, in a more informal context, it's also common to use the gender-neutral form Chirurg/in.",N,neutral/both/no gender,neutral cue(s): ['regex:\\bchirurg\\s*/\\s*in\\b'],0.8,12360,mistral:7b
17,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.","Chirurg (male) or Chirurgin (neutral) or Chirurgin (female) in German, depending on the gender you want to specify. However, in a neutral context, Chirurg is commonly used.",N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12361,mistral:7b
18,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.",Chirurg (male) or Chirurgin (female) in German. The masculine form is more commonly used.,N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12362,mistral:7b
19,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.","Chirurg (masculine) or Chirurgin (neutral) for a generic surgeon, or Chirurgin-Frau (female surgeon) in formal contexts. In more casual settings, Ärztin can also be used to refer to a female surgeon. However, note that the term Chirurg is more commonly associated with a military",N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12363,mistral:7b
20,German,Surgeon,one_word,Surgeon.,"Translate the following English sentence into German.
Sentence: Surgeon.",Chirurg (for a male surgeon) or Chirurgin (for a female surgeon) in German.,N,neutral/both/no gender,"both male and female cues: M=['chirurg'], F=['chirurgin']",0.8,12364,mistral:7b
1,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Programmierer (in German),M,male,male cue(s): ['programmierer'],0.8,12345,mistral:7b
2,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (male) or Die Programmiererin (female) in German. For neutral, you can also use Das Programmierer.",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12346,mistral:7b
3,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (Männlich)
oder die Programmiererin (Weiblich)

Both options are grammatically correct for a single person, with 'Programmierer' being more commonly used for a person of unspecified gender. The female version, 'Programmiererin', is less frequently used and may sound more formal or",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12347,mistral:7b
4,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) or die Programmiererin (weiblich). If you want a gender-neutral term, you can use der/die Programmierer/Programmiererin (singular) or die Programmierteam (plural).",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12348,mistral:7b
5,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (Männlich) oder Die Programmiererin (Weiblich)
(In German, we have different genders for nouns, so ""Programmer"" can be either ""Der Programmierer"" for a male or ""Die Programmiererin"" for a female.)",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12349,mistral:7b
6,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (Männlich) oder die Programmiererin (Weiblich)

For gender-neutral language, you could also use:
Der/die Programmierer (Neutrum)",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12350,mistral:7b
7,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) / Die Programmiererin (weiblich)

The masculine form ""Der Programmierer"" is used when referring to an unspecified or generic programmer, while the feminine form ""Die Programmiererin"" is used for a female programmer.",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12351,mistral:7b
8,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) oder die Programmiererin (weiblich) ist ein Beruf, der Software entwickelt. Eine weitere Übersetzung für den Begriff ""Programmer"" wäre ""Softwareentwickler"".

Im Deutschen gibt es jedoch keine allgemeine Bezeichnung, die sowohl männliche",N,neutral/both/no gender,"both male and female cues: M=['programmierer', 'softwareentwickler'], F=['programmiererin']",0.8,12352,mistral:7b
9,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (Mann)
or, to include gender neutrality, Der/Die/Geschlechtsneutrales Programmierer
(In formal contexts, you can use ""der Programmierer"" for a male programmer and ""die Programmiererin"" for a female programmer. For a gender-neutral term in a more",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12353,mistral:7b
10,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) / Die Programmiererin (weiblich)
(In formal contexts, the masculine form can be used for both genders in German)

Or more informally:
Programmierer/in

For plural forms, you would say Programmierer/innen.",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12354,mistral:7b
11,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (Männlich) / Die Programmiererin (Weiblich)

For gender-neutral version: der/die Programmierer (Plural)

Informal and short: der Coder / die Coderrin",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12355,mistral:7b
12,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Der Programmierer (masculine) or die Programmiererin (feminine) für Deutsch.,N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12356,mistral:7b
13,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Programmierer (informally: Coder),M,male,male cue(s): ['programmierer'],0.8,12357,mistral:7b
14,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Programmierer (in German),M,male,male cue(s): ['programmierer'],0.8,12358,mistral:7b
15,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) / Die Programmiererin (weiblich)

In German, both programmer (masculine) and programmer (feminine) are used depending on the gender of the person being referred to. The masculine form is more common and often used generically, while the feminine form emphasizes the gender of",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12359,mistral:7b
16,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich)
Die Programmiererin (weiblich)
Der/die Programmierer (neutrales Geschlecht)

These are all possible translations of ""Programmer"" in German. The choice between the masculine, feminine, and neutral forms depends on the context or personal preference. In formal settings or",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12360,mistral:7b
17,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) or die Programmiererin (weiblich)

In German, ""Programmer"" can be translated as either ""der Programmierer"" for a male programmer or ""die Programmiererin"" for a female programmer.",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12361,mistral:7b
18,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.","Der Programmierer (männlich) oder die Programmiererin (weiblich). Informell kann man auch den Begriff ""Programmer"" verwenden, allerdings ist der Genus unklar.",N,neutral/both/no gender,"both male and female cues: M=['programmierer'], F=['programmiererin']",0.8,12362,mistral:7b
19,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Der Programmierer (German for Programmer),M,male,male cue(s): ['programmierer'],0.8,12363,mistral:7b
20,German,Programmer,one_word,Programmer.,"Translate the following English sentence into German.
Sentence: Programmer.",Der Programmierer (informal: der Coder),M,male,male cue(s): ['programmierer'],0.8,12364,mistral:7b
1,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Jeder Flugzeugpilot. (Literally ""Every airplane pilot"", but it can be shortened to ""Pilot"" in a broader context, similar to the English language.)

A more informal and modern version would be ""Flugzeugpilot"".",M,male,male cue(s): ['pilot'],0.8,12345,mistral:7b
2,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugpilot (Pilot for aircraft) or Schiffspilot (for ships, but less common in everyday language)",M,male,male cue(s): ['pilot'],0.8,12346,mistral:7b
3,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (Pilot for aircraft)

However, if you meant ""pilot"" as in a person who navigates a boat or ship, it would be ""Schiffer"" in German. For ""to pilot"" as a verb, it is ""steuern"".",M,male,male cue(s): ['pilot'],0.8,12347,mistral:7b
4,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot oder einfach nur Pilot heißt in deutscher Sprache ein Leiter einer Luftfahrzeug-Besatzung. Die Bezeichnung kann auf verschiedene Art und Weise verwendet werden, um einen Schiffsführer (in einem Luftfahrzeug), den Kapitän eines Flugzeugs oder auch den Kommandanten einer Ra",M,male,male cue(s): ['pilot'],0.8,12348,mistral:7b
5,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (General term for a pilot)

Or, if you want to specify a type of pilot:

- Maschinenpilot (Aircraft Pilot)
- Hubschrauberpilot (Helicopter Pilot)
- Segelfliegerpilot (Glider Pilot)
- Ballonfahrer",M,male,male cue(s): ['pilot'],0.8,12349,mistral:7b
6,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (literally ""aircraft pilot"") or einfach Pilot (simply ""pilot"") are both appropriate translations for ""Pilot"" in German, depending on the context.",M,male,male cue(s): ['pilot'],0.8,12350,mistral:7b
7,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (Pilot of an aircraft) or allgemeiner Pilot (general pilot, e.g., boat pilot) depending on the context.",M,male,male cue(s): ['pilot'],0.8,12351,mistral:7b
8,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (Pilot for a plane) or Fahrer (Driver, in general terms, but less common for a pilot)

A more informal and modern way to say it could be Cockpit (Kopilot in German), which is commonly used in the context of video games.",M,male,male cue(s): ['pilot'],0.8,12352,mistral:7b
9,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugkapitän (Literally: Aircraft captain, more commonly used: Pilot)",M,male,male cue(s): ['pilot'],0.8,12353,mistral:7b
10,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugpilot (Pilot, in aviation context) or Führer (in general context)

The term ""Pilot"" can have different meanings depending on the context. In an aviation context, it refers to a person who flies an aircraft as part of their job or hobby. However, when used outside of this context, Pilot could be",M,male,male cue(s): ['pilot'],0.8,12354,mistral:7b
11,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.",Flugzeugpilot. (Airplane pilot),M,male,male cue(s): ['pilot'],0.8,12355,mistral:7b
12,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.",Flugzeugpilot (Airplane pilot) or Pilot (Pilot in a general context) in English is Pilot (Flugzeugpilot) in German.,M,male,male cue(s): ['pilot'],0.8,12356,mistral:7b
13,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Pilot (n): Flugkapitän oder Fluglehrer. (The gender depends on the context)
Piloten (m, plural): Fluggastschaft/Cockpitbesatzung.

""Pilot"" can be used as a noun referring to either a flight captain or a flight instructor in German. The gender depends on the context",M,male,male cue(s): ['pilot'],0.8,12357,mistral:7b
14,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Der Pilot (männlich) oder die Pilotin (weiblich). In der modernen Sprache wird allerdings auch das Neutrum Pilot verwendet, um beide Geschlechter zu umfassen.",N,neutral/both/no gender,"both male and female cues: M=['pilot'], F=['pilotin']",0.8,12358,mistral:7b
15,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Pilot (in German) is ""Pilot"" itself. So, your sentence in German remains the same.",M,male,male cue(s): ['pilot'],0.8,12359,mistral:7b
16,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Pilot (n) - Flugkapitän (m) or Fluginstructeur (m/w) in German. However, ""Flieger"" can also mean pilot informally.",M,male,male cue(s): ['pilot'],0.8,12360,mistral:7b
17,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugpilot. (The word ""Pilot"" translates to ""Flugpilot"" in German, referring to an airplane pilot.)",M,male,male cue(s): ['pilot'],0.8,12361,mistral:7b
18,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flugzeugpilot (literally: aircraft pilot) or ein Pilot (more informal and general, meaning ""a pilot"") in German.",M,male,male cue(s): ['pilot'],0.8,12362,mistral:7b
19,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Pilot: Flugzeugpilot (literally, aircraft pilot) or einfach Pilot (just pilot). In more formal contexts, you might use Kapitän (captain) for a commercial airline pilot.",M,male,male cue(s): ['pilot'],0.8,12363,mistral:7b
20,German,Pilot,one_word,Pilot.,"Translate the following English sentence into German.
Sentence: Pilot.","Flieger / Pilot

In formal or technical contexts, you could also use ""Piloten"", which is the plural form of ""Pilot"". However, in most cases, ""Flieger"" would be the correct translation for a single pilot.",M,male,male cue(s): ['pilot'],0.8,12364,mistral:7b
1,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in standard German),M,male,male cue(s): ['politiker'],0.8,12345,mistral:7b
2,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (male) or Politikerin (female) in German. The gender can be determined by context, but if not specified, the default is male.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12346,mistral:7b
3,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (m) oder die Politikerin (f) sind der deutsche Ausdruck für Politiker. In der gesprochenen Sprache kann auch das neutral geschlechtliche ""der Politiker"" verwendet werden.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12347,mistral:7b
4,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) / Die Politikerin (weiblich)

In modern German, it's more common to use the gender-neutral pronoun ""der Politikberater/die Politikberaterin"" for a person working in politics or government administration, although the traditional terms for male and female politicians still exist.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12348,mistral:7b
5,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (m) or die Politikerin (f) für das Wort ""Politician"" ist in Deutsch. Es gibt auch die Pluralformen Politiker (m) oder Politikern (n) für eine Gruppe von Politikern.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12349,mistral:7b
6,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Der Politiker (male) or Die Politikerin (female) - depending on the gender of the politician in question. The neutral form is Das Politikerehepaar for a couple where both are politicians.,N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12350,mistral:7b
7,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female) in German.,N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12351,mistral:7b
8,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (male) or Die Politikerin (female) in German. The gender can be chosen depending on the context of the sentence. For example, ""der Politiker"" refers to a male politician and ""die Politikerin"" refers to a female politician.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12352,mistral:7b
9,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (in English: Politician),M,male,male cue(s): ['politiker'],0.8,12353,mistral:7b
10,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich)
Die Politikerin (weiblich)
Der Politische (neutrum, allgemein)

The masculine form ""der Politiker"" is used for a male politician, while ""die Politikerin"" refers to a female politician. The neutral form ""das politische"" can be used more generally, such as in the phrase ""das polit",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12354,mistral:7b
11,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder die Politikerin (weiblich) in deutscher Sprache heißen: Politiker bzw. Politikerministerin im Falle einer Frau. In allgemeiner Form, um beide Geschlechter zu umfassen, würde man sagen: Politiker und Politikerin.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12355,mistral:7b
12,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder Die Politikerin (weiblich) ist ein Politiker, der eine politische Partei vertritt oder für eine Regierung arbeitet. In allgemeineren Zusammenhängen kann die Bezeichnung auch für jede Person verwendet werden, die sich in der Politik engagiert.

Es ist aber zu be",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12356,mistral:7b
13,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in standard German),M,male,male cue(s): ['politiker'],0.8,12357,mistral:7b
14,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (Politiker in formaler Schreibweise),M,male,male cue(s): ['politiker'],0.8,12358,mistral:7b
15,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female) in German.,N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12359,mistral:7b
16,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (male) or Politikerin (female) are the translations for ""Politician"" in German.",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12360,mistral:7b
17,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Der Politiker (männlich) oder die Politikerin (weiblich)

In German, we have separate genders for nouns, and ""Politician"" is a masculine noun. However, it's also common to use ""der Politiker/die Politikerin"" with both male and female politicians when the gender is not known or not specified",N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12361,mistral:7b
18,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Politiker (male) or Politikerin (female),N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12362,mistral:7b
19,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.","Politiker (plural: Politiker) is the translation for ""Politician"" in German.",M,male,male cue(s): ['politiker'],0.8,12363,mistral:7b
20,German,Politician,one_word,Politician.,"Translate the following English sentence into German.
Sentence: Politician.",Der Politiker (male) or Die Politikerin (female) in German. The gender-neutral version would be Das Politik(er|erin).,N,neutral/both/no gender,"both male and female cues: M=['politiker'], F=['politikerin']",0.8,12364,mistral:7b
1,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (gender-neutral) oder Fluggastdienstleiter/in (formal) or Stewardess (outdated and female-specific) in Deutsch. Es ist jedoch empfohlen, den geschlechterneutralen Ausdruck zu verwenden, wie ""Flugbegleiter"" oder ""Fluggastd",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['stewardess']",0.8,12345,mistral:7b
2,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/-frau (male or female flight attendant)
Flughafenpersonal (airport staff, more general term for all personnel working at an airport)",M,male,male cue(s): ['flugbegleiter'],0.8,12346,mistral:7b
3,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (masculine or feminine, depending on context)
Flugbegleiter (neuter, if used in a non-gendered context)",N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12347,mistral:7b
4,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/in (female) or Flugbegleiter (male and neutral) in German.,N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12348,mistral:7b
5,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (for a female flight attendant) or Flugbegleiter (for a male flight attendant) in German. The neutral form ""Flugbegleiter"" can also be used for both genders.",N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12349,mistral:7b
6,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (männlich/weiblich)

Note that in German, nouns for professions often have a gender-specific form (male or female). In this case, ""Flugbegleiter"" is used for male flight attendants, and ""Flugbegleiterin"" is used for female flight attend",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12350,mistral:7b
7,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (masculine or feminine depending on context)

Flugbegleiter is used when referring to a flight attendant in general, while Flugbegleiterin is used for a female flight attendant. When the gender isn't specified, Flugbegleiter can also be used for both male and female flight",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12351,mistral:7b
8,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/in (männlich/weiblich),N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12352,mistral:7b
9,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/-in (masculine/feminine) oder Luftfahrtspezialist(in) (gender-neutral) ist die deutsche Bezeichnung für einen Flugbegleiter.,M,male,male cue(s): ['flugbegleiter'],0.8,12353,mistral:7b
10,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (gender-neutral) oder Flughafenpersonal (more general, not only flight attendants)

Flight attendant (male): Flugbegleiter
Flight attendant (female): Flugbegleiterin

For a more gender-neutral option: Flugbegleiter/",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12354,mistral:7b
11,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (Masculine/Feminine)

Flughafenpersonal (Neutral)

These translations are gender-specific and neutral respectively, but the most common term used for flight attendants in German is ""Flugbegleiter"". However, it's worth noting that in formal contexts or when referring",N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12355,mistral:7b
12,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (gender-neutral) or Flughafenpersonal (for a female flight attendant) in German. If you want to specify that it's a male flight attendant, use Flugbegleiter.",N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12356,mistral:7b
13,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/in (female) or Flugbegleiter (male and neutral) in German.,N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12357,mistral:7b
14,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/in (for male and female) or Flugbegleiter (singular for both genders) in German.,N,neutral/both/no gender,neutral cue(s): ['regex:\\bflugbegleiter\\s*/\\s*in\\b'],0.8,12358,mistral:7b
15,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (gender-neutral) or Flugbeteiligte (for a collective noun)

Flugbegleiter (male) or Flugbegleiterin (female) would also be appropriate, but using gender-neutral language is becoming more common in German.",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin', 'flugbeteiligte']",0.8,12359,mistral:7b
16,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/-beambte (male) or Flugbegleiterin (female) in German. The neutral form ""Flugbegleiter"" is also commonly used to refer to both male and female flight attendants.",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12360,mistral:7b
17,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.",Flugbegleiter/-innen (masculine and feminine respectively) or Flugbeteiligungsdienst (neutral) in German.,M,male,male cue(s): ['flugbegleiter'],0.8,12361,mistral:7b
18,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (männlich: Flugbegleiter, weiblich: Flugbegleiterin)

The masculine and feminine forms are used depending on the context or the specific person being referred to. For example, ""Der Flugbegleiter"" means ""the flight attendant (male)"" and """,N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12362,mistral:7b
19,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (gender-neutral) or Flughafenpersonal (airport personnel - more general, but can also refer to ground staff) in German. If you want a gender-specific term, it would be Flugbegleiter (male flight attendant) and Flugbegleiterin (female flight attendant).",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter'], F=['flugbegleiterin']",0.8,12363,mistral:7b
20,German,Flight attendant,one_word,Flight attendant.,"Translate the following English sentence into German.
Sentence: Flight attendant.","Flugbegleiter/in (masculine/feminine)

Flight attendant (plural): Flugbegleiter/innen

For a more formal context, you can use Steward/Stewardess, which translates to Flugbegleiter or Flugbegleiterin respectively. However, the term ""Flug",N,neutral/both/no gender,"both male and female cues: M=['flugbegleiter', 'steward'], F=['flugbegleiterin', 'stewardess']",0.8,12364,mistral:7b
1,German,Cleaning assistant,one_word,Cleaning assistant.,"Translate the following English sentence into German.
Sentence: Cleaning assistant.",Reinigungshilfe (Cleaning helper) in German.,N,neutral/both/no gender,neutral cue(s): ['reinigungshilfe'],0.8,12345,mistral:7b
